ORDER_NUM,TRX_DT,RAW_TRX_DT,PRICE,CALC_VALUE,CALC_FORMULA,EXCEL_FORMULA,MEAN,SQUARE_OF_DIFF
"0","2011/01/07","1/7/2011 12:00:00 AM","$5.396","0.0476","Natural Logarithm ($5.3961 / $5.1451)","0.0476","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G3-H3)*(G3-H3)"
"0","2011/01/14","1/14/2011 12:00:00 AM","$5.427","0.0058","Natural Logarithm ($5.4275 / $5.3961)","=ln(D4/D3)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G4-H4)*(G4-H4)"
"0","2011/01/21","1/21/2011 12:00:00 AM","$5.125","-0.0572","Natural Logarithm ($5.1255 / $5.4275)","=ln(D5/D4)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G5-H5)*(G5-H5)"
"0","2011/01/28","1/28/2011 12:00:00 AM","$5.247","0.0234","Natural Logarithm ($5.2471 / $5.1255)","=ln(D6/D5)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G6-H6)*(G6-H6)"
"0","2011/02/04","2/4/2011 12:00:00 AM","$5.227","-0.0037","Natural Logarithm ($5.2275 / $5.2471)","=ln(D7/D6)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G7-H7)*(G7-H7)"
"0","2011/02/11","2/11/2011 12:00:00 AM","$5.314","0.0164","Natural Logarithm ($5.3137 / $5.2275)","=ln(D8/D7)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G8-H8)*(G8-H8)"
"0","2011/02/18","2/18/2011 12:00:00 AM","$5.388","0.0139","Natural Logarithm ($5.3882 / $5.3137)","=ln(D9/D8)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G9-H9)*(G9-H9)"
"0","2011/02/25","2/25/2011 12:00:00 AM","$5.259","-0.0243","Natural Logarithm ($5.2588 / $5.3882)","=ln(D10/D9)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G10-H10)*(G10-H10)"
"0","2011/03/04","3/4/2011 12:00:00 AM","$5.561","0.0558","Natural Logarithm ($5.5608 / $5.2588)","=ln(D11/D10)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G11-H11)*(G11-H11)"
"0","2011/03/11","3/11/2011 12:00:00 AM","$5.569","0.0014","Natural Logarithm ($5.5686 / $5.5608)","=ln(D12/D11)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G12-H12)*(G12-H12)"
"0","2011/03/18","3/18/2011 12:00:00 AM","$5.678","0.0195","Natural Logarithm ($5.6784 / $5.5686)","=ln(D13/D12)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G13-H13)*(G13-H13)"
"0","2011/03/25","3/25/2011 12:00:00 AM","$5.725","0.0083","Natural Logarithm ($5.7255 / $5.6784)","=ln(D14/D13)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G14-H14)*(G14-H14)"
"0","2011/04/01","4/1/2011 12:00:00 AM","$5.863","0.0237","Natural Logarithm ($5.8627 / $5.7255)","=ln(D15/D14)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G15-H15)*(G15-H15)"
"0","2011/04/08","4/8/2011 12:00:00 AM","$5.831","-0.0054","Natural Logarithm ($5.8314 / $5.8627)","=ln(D16/D15)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G16-H16)*(G16-H16)"
"0","2011/04/15","4/15/2011 12:00:00 AM","$5.698","-0.0231","Natural Logarithm ($5.6980 / $5.8314)","=ln(D17/D16)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G17-H17)*(G17-H17)"
"0","2011/04/22","4/22/2011 12:00:00 AM","$5.608","-0.0160","Natural Logarithm ($5.6078 / $5.6980)","=ln(D18/D17)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G18-H18)*(G18-H18)"
"0","2011/04/29","4/29/2011 12:00:00 AM","$5.910","0.0524","Natural Logarithm ($5.9098 / $5.6078)","=ln(D19/D18)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G19-H19)*(G19-H19)"
"0","2011/05/06","5/6/2011 12:00:00 AM","$5.710","-0.0344","Natural Logarithm ($5.7098 / $5.9098)","=ln(D20/D19)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G20-H20)*(G20-H20)"
"0","2011/05/13","5/13/2011 12:00:00 AM","$5.651","-0.0104","Natural Logarithm ($5.6510 / $5.7098)","=ln(D21/D20)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G21-H21)*(G21-H21)"
"0","2011/05/20","5/20/2011 12:00:00 AM","$5.820","0.0294","Natural Logarithm ($5.8196 / $5.6510)","=ln(D22/D21)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G22-H22)*(G22-H22)"
"0","2011/05/27","5/27/2011 12:00:00 AM","$5.725","-0.0163","Natural Logarithm ($5.7255 / $5.8196)","=ln(D23/D22)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G23-H23)*(G23-H23)"
"0","2011/06/03","6/3/2011 12:00:00 AM","$5.506","-0.0391","Natural Logarithm ($5.5059 / $5.7255)","=ln(D24/D23)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G24-H24)*(G24-H24)"
"0","2011/06/10","6/10/2011 12:00:00 AM","$5.463","-0.0079","Natural Logarithm ($5.4627 / $5.5059)","=ln(D25/D24)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G25-H25)*(G25-H25)"
"0","2011/06/17","6/17/2011 12:00:00 AM","$5.494","0.0057","Natural Logarithm ($5.4941 / $5.4627)","=ln(D26/D25)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G26-H26)*(G26-H26)"
"0","2011/06/24","6/24/2011 12:00:00 AM","$5.451","-0.0079","Natural Logarithm ($5.4510 / $5.4941)","=ln(D27/D26)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G27-H27)*(G27-H27)"
"0","2011/07/01","7/1/2011 12:00:00 AM","$5.651","0.0360","Natural Logarithm ($5.6510 / $5.4510)","=ln(D28/D27)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G28-H28)*(G28-H28)"
"0","2011/07/08","7/8/2011 12:00:00 AM","$5.655","0.0007","Natural Logarithm ($5.6549 / $5.6510)","=ln(D29/D28)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G29-H29)*(G29-H29)"
"0","2011/07/15","7/15/2011 12:00:00 AM","$5.494","-0.0288","Natural Logarithm ($5.4941 / $5.6549)","=ln(D30/D29)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G30-H30)*(G30-H30)"
"0","2011/07/22","7/22/2011 12:00:00 AM","$5.435","-0.0108","Natural Logarithm ($5.4353 / $5.4941)","=ln(D31/D30)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G31-H31)*(G31-H31)"
"0","2011/07/29","7/29/2011 12:00:00 AM","$5.427","-0.0014","Natural Logarithm ($5.4275 / $5.4353)","=ln(D32/D31)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G32-H32)*(G32-H32)"
"0","2011/08/05","8/5/2011 12:00:00 AM","$5.329","-0.0182","Natural Logarithm ($5.3294 / $5.4275)","=ln(D33/D32)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G33-H33)*(G33-H33)"
"0","2011/08/12","8/12/2011 12:00:00 AM","$5.263","-0.0126","Natural Logarithm ($5.2627 / $5.3294)","=ln(D34/D33)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G34-H34)*(G34-H34)"
"0","2011/08/19","8/19/2011 12:00:00 AM","$5.141","-0.0234","Natural Logarithm ($5.1412 / $5.2627)","=ln(D35/D34)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G35-H35)*(G35-H35)"
"0","2011/08/26","8/26/2011 12:00:00 AM","$5.565","0.0792","Natural Logarithm ($5.5647 / $5.1412)","=ln(D36/D35)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G36-H36)*(G36-H36)"
"0","2011/09/02","9/2/2011 12:00:00 AM","$5.176","-0.0723","Natural Logarithm ($5.1765 / $5.5647)","=ln(D37/D36)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G37-H37)*(G37-H37)"
"0","2011/09/09","9/9/2011 12:00:00 AM","$5.114","-0.0122","Natural Logarithm ($5.1137 / $5.1765)","=ln(D38/D37)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G38-H38)*(G38-H38)"
"0","2011/09/16","9/16/2011 12:00:00 AM","$5.412","0.0566","Natural Logarithm ($5.4118 / $5.1137)","=ln(D39/D38)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G39-H39)*(G39-H39)"
"0","2011/09/23","9/23/2011 12:00:00 AM","$4.824","-0.1151","Natural Logarithm ($4.8235 / $5.4118)","=ln(D40/D39)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G40-H40)*(G40-H40)"
"0","2011/09/30","9/30/2011 12:00:00 AM","$4.953","0.0265","Natural Logarithm ($4.9529 / $4.8235)","=ln(D41/D40)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G41-H41)*(G41-H41)"
"0","2011/10/07","10/7/2011 12:00:00 AM","$4.957","0.0008","Natural Logarithm ($4.9569 / $4.9529)","=ln(D42/D41)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G42-H42)*(G42-H42)"
"0","2011/10/14","10/14/2011 12:00:00 AM","$5.388","0.0834","Natural Logarithm ($5.3882 / $4.9569)","=ln(D43/D42)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G43-H43)*(G43-H43)"
"0","2011/10/21","10/21/2011 12:00:00 AM","$5.239","-0.0280","Natural Logarithm ($5.2392 / $5.3882)","=ln(D44/D43)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G44-H44)*(G44-H44)"
"0","2011/10/28","10/28/2011 12:00:00 AM","$5.498","0.0482","Natural Logarithm ($5.4980 / $5.2392)","=ln(D45/D44)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G45-H45)*(G45-H45)"
"0","2011/11/04","11/4/2011 12:00:00 AM","$5.459","-0.0072","Natural Logarithm ($5.4588 / $5.4980)","=ln(D46/D45)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G46-H46)*(G46-H46)"
"0","2011/11/11","11/11/2011 12:00:00 AM","$5.302","-0.0292","Natural Logarithm ($5.3020 / $5.4588)","=ln(D47/D46)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G47-H47)*(G47-H47)"
"0","2011/11/18","11/18/2011 12:00:00 AM","$5.196","-0.0202","Natural Logarithm ($5.1961 / $5.3020)","=ln(D48/D47)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G48-H48)*(G48-H48)"
"0","2011/11/25","11/25/2011 12:00:00 AM","$5.071","-0.0244","Natural Logarithm ($5.0706 / $5.1961)","=ln(D49/D48)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G49-H49)*(G49-H49)"
"0","2011/12/02","12/2/2011 12:00:00 AM","$5.290","0.0424","Natural Logarithm ($5.2902 / $5.0706)","=ln(D50/D49)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G50-H50)*(G50-H50)"
"0","2011/12/09","12/9/2011 12:00:00 AM","$5.275","-0.0030","Natural Logarithm ($5.2745 / $5.2902)","=ln(D51/D50)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G51-H51)*(G51-H51)"
"0","2011/12/16","12/16/2011 12:00:00 AM","$5.082","-0.0371","Natural Logarithm ($5.0824 / $5.2745)","=ln(D52/D51)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G52-H52)*(G52-H52)"
"0","2011/12/23","12/23/2011 12:00:00 AM","$5.325","0.0467","Natural Logarithm ($5.3255 / $5.0824)","=ln(D53/D52)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G53-H53)*(G53-H53)"
"0","2011/12/30","12/30/2011 12:00:00 AM","$5.286","-0.0074","Natural Logarithm ($5.2863 / $5.3255)","=ln(D54/D53)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G54-H54)*(G54-H54)"
"0","2012/01/06","1/6/2012 12:00:00 AM","$5.365","0.0147","Natural Logarithm ($5.3647 / $5.2863)","=ln(D55/D54)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G55-H55)*(G55-H55)"
"0","2012/01/13","1/13/2012 12:00:00 AM","$5.659","0.0534","Natural Logarithm ($5.6588 / $5.3647)","=ln(D56/D55)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G56-H56)*(G56-H56)"
"0","2012/01/20","1/20/2012 12:00:00 AM","$5.835","0.0307","Natural Logarithm ($5.8353 / $5.6588)","=ln(D57/D56)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G57-H57)*(G57-H57)"
"0","2012/01/27","1/27/2012 12:00:00 AM","$5.847","0.0020","Natural Logarithm ($5.8471 / $5.8353)","=ln(D58/D57)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G58-H58)*(G58-H58)"
"0","2012/02/03","2/3/2012 12:00:00 AM","$6.110","0.0440","Natural Logarithm ($6.1098 / $5.8471)","=ln(D59/D58)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G59-H59)*(G59-H59)"
"0","2012/02/10","2/10/2012 12:00:00 AM","$5.894","-0.0359","Natural Logarithm ($5.8941 / $6.1098)","=ln(D60/D59)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G60-H60)*(G60-H60)"
"0","2012/02/17","2/17/2012 12:00:00 AM","$5.984","0.0152","Natural Logarithm ($5.9843 / $5.8941)","=ln(D61/D60)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G61-H61)*(G61-H61)"
"0","2012/02/24","2/24/2012 12:00:00 AM","$5.788","-0.0333","Natural Logarithm ($5.7882 / $5.9843)","=ln(D62/D61)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G62-H62)*(G62-H62)"
"0","2012/03/02","3/2/2012 12:00:00 AM","$5.588","-0.0352","Natural Logarithm ($5.5882 / $5.7882)","=ln(D63/D62)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G63-H63)*(G63-H63)"
"0","2012/03/09","3/9/2012 12:00:00 AM","$5.722","0.0236","Natural Logarithm ($5.7216 / $5.5882)","=ln(D64/D63)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G64-H64)*(G64-H64)"
"0","2012/03/16","3/16/2012 12:00:00 AM","$5.859","0.0237","Natural Logarithm ($5.8588 / $5.7216)","=ln(D65/D64)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G65-H65)*(G65-H65)"
"0","2012/03/23","3/23/2012 12:00:00 AM","$5.851","-0.0013","Natural Logarithm ($5.8510 / $5.8588)","=ln(D66/D65)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G66-H66)*(G66-H66)"
"0","2012/03/30","3/30/2012 12:00:00 AM","$5.890","0.0067","Natural Logarithm ($5.8902 / $5.8510)","=ln(D67/D66)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G67-H67)*(G67-H67)"
"0","2012/04/13","4/13/2012 12:00:00 AM","$5.816","-0.0127","Natural Logarithm ($5.8157 / $5.8902)","=ln(D68/D67)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G68-H68)*(G68-H68)"
"0","2012/04/20","4/20/2012 12:00:00 AM","$5.922","0.0180","Natural Logarithm ($5.9216 / $5.8157)","=ln(D69/D68)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G69-H69)*(G69-H69)"
"0","2012/04/27","4/27/2012 12:00:00 AM","$6.086","0.0274","Natural Logarithm ($6.0863 / $5.9216)","=ln(D70/D69)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G70-H70)*(G70-H70)"
"0","2012/05/04","5/4/2012 12:00:00 AM","$5.937","-0.0248","Natural Logarithm ($5.9373 / $6.0863)","=ln(D71/D70)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G71-H71)*(G71-H71)"
"0","2012/05/11","5/11/2012 12:00:00 AM","$5.984","0.0079","Natural Logarithm ($5.9843 / $5.9373)","=ln(D72/D71)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G72-H72)*(G72-H72)"
"0","2012/05/18","5/18/2012 12:00:00 AM","$5.835","-0.0252","Natural Logarithm ($5.8353 / $5.9843)","=ln(D73/D72)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G73-H73)*(G73-H73)"
"0","2012/05/25","5/25/2012 12:00:00 AM","$5.910","0.0127","Natural Logarithm ($5.9098 / $5.8353)","=ln(D74/D73)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G74-H74)*(G74-H74)"
"0","2012/06/01","6/1/2012 12:00:00 AM","$5.694","-0.0372","Natural Logarithm ($5.6941 / $5.9098)","=ln(D75/D74)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G75-H75)*(G75-H75)"
"0","2012/06/08","6/8/2012 12:00:00 AM","$5.843","0.0258","Natural Logarithm ($5.8431 / $5.6941)","=ln(D76/D75)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G76-H76)*(G76-H76)"
"0","2012/06/15","6/15/2012 12:00:00 AM","$5.761","-0.0142","Natural Logarithm ($5.7608 / $5.8431)","=ln(D77/D76)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G77-H77)*(G77-H77)"
"0","2012/06/22","6/22/2012 12:00:00 AM","$5.745","-0.0027","Natural Logarithm ($5.7451 / $5.7608)","=ln(D78/D77)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G78-H78)*(G78-H78)"
"0","2012/06/29","6/29/2012 12:00:00 AM","$5.918","0.0296","Natural Logarithm ($5.9176 / $5.7451)","=ln(D79/D78)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G79-H79)*(G79-H79)"
"0","2012/07/06","7/6/2012 12:00:00 AM","$6.090","0.0287","Natural Logarithm ($6.0902 / $5.9176)","=ln(D80/D79)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G80-H80)*(G80-H80)"
"0","2012/07/13","7/13/2012 12:00:00 AM","$6.129","0.0064","Natural Logarithm ($6.1294 / $6.0902)","=ln(D81/D80)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G81-H81)*(G81-H81)"
"0","2012/07/20","7/20/2012 12:00:00 AM","$6.051","-0.0129","Natural Logarithm ($6.0510 / $6.1294)","=ln(D82/D81)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G82-H82)*(G82-H82)"
"0","2012/07/27","7/27/2012 12:00:00 AM","$6.412","0.0579","Natural Logarithm ($6.4118 / $6.0510)","=ln(D83/D82)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G83-H83)*(G83-H83)"
"0","2012/08/03","8/3/2012 12:00:00 AM","$6.416","0.0006","Natural Logarithm ($6.4157 / $6.4118)","=ln(D84/D83)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G84-H84)*(G84-H84)"
"0","2012/08/10","8/10/2012 12:00:00 AM","$6.304","-0.0176","Natural Logarithm ($6.3039 / $6.4157)","=ln(D85/D84)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G85-H85)*(G85-H85)"
"0","2012/08/17","8/17/2012 12:00:00 AM","$6.325","0.0034","Natural Logarithm ($6.3255 / $6.3039)","=ln(D86/D85)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G86-H86)*(G86-H86)"
"0","2012/08/24","8/24/2012 12:00:00 AM","$6.671","0.0531","Natural Logarithm ($6.6706 / $6.3255)","=ln(D87/D86)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G87-H87)*(G87-H87)"
"0","2012/08/31","8/31/2012 12:00:00 AM","$6.733","0.0094","Natural Logarithm ($6.7333 / $6.6706)","=ln(D88/D87)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G88-H88)*(G88-H88)"
"0","2012/09/07","9/7/2012 12:00:00 AM","$6.773","0.0058","Natural Logarithm ($6.7725 / $6.7333)","=ln(D89/D88)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G89-H89)*(G89-H89)"
"0","2012/09/14","9/14/2012 12:00:00 AM","$7.027","0.0369","Natural Logarithm ($7.0275 / $6.7725)","=ln(D90/D89)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G90-H90)*(G90-H90)"
"0","2012/09/21","9/21/2012 12:00:00 AM","$7.075","0.0067","Natural Logarithm ($7.0745 / $7.0275)","=ln(D91/D90)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G91-H91)*(G91-H91)"
"0","2012/09/28","9/28/2012 12:00:00 AM","$7.153","0.0110","Natural Logarithm ($7.1529 / $7.0745)","=ln(D92/D91)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G92-H92)*(G92-H92)"
"0","2012/10/05","10/5/2012 12:00:00 AM","$7.376","0.0308","Natural Logarithm ($7.3765 / $7.1529)","=ln(D93/D92)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G93-H93)*(G93-H93)"
"0","2012/10/12","10/12/2012 12:00:00 AM","$7.122","-0.0352","Natural Logarithm ($7.1216 / $7.3765)","=ln(D94/D93)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G94-H94)*(G94-H94)"
"0","2012/10/19","10/19/2012 12:00:00 AM","$7.074","-0.0066","Natural Logarithm ($7.0745 / $7.1216)","=ln(D95/D94)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G95-H95)*(G95-H95)"
"0","2012/10/26","10/26/2012 12:00:00 AM","$6.816","-0.0373","Natural Logarithm ($6.8157 / $7.0745)","=ln(D96/D95)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G96-H96)*(G96-H96)"
"0","2012/11/02","11/2/2012 12:00:00 AM","$6.835","0.0029","Natural Logarithm ($6.8353 / $6.8157)","=ln(D97/D96)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G97-H97)*(G97-H97)"
"0","2012/11/09","11/9/2012 12:00:00 AM","$6.529","-0.0458","Natural Logarithm ($6.5294 / $6.8353)","=ln(D98/D97)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G98-H98)*(G98-H98)"
"0","2012/11/16","11/16/2012 12:00:00 AM","$6.388","-0.0219","Natural Logarithm ($6.3882 / $6.5294)","=ln(D99/D98)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G99-H99)*(G99-H99)"
"0","2012/11/23","11/23/2012 12:00:00 AM","$6.616","0.0350","Natural Logarithm ($6.6157 / $6.3882)","=ln(D100/D99)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G100-H100)*(G100-H100)"
"0","2012/11/30","11/30/2012 12:00:00 AM","$6.714","0.0147","Natural Logarithm ($6.7137 / $6.6157)","=ln(D101/D100)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G101-H101)*(G101-H101)"
"0","2012/12/07","12/7/2012 12:00:00 AM","$6.722","0.0012","Natural Logarithm ($6.7216 / $6.7137)","=ln(D102/D101)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G102-H102)*(G102-H102)"
"0","2012/12/14","12/14/2012 12:00:00 AM","$6.812","0.0133","Natural Logarithm ($6.8118 / $6.7216)","=ln(D103/D102)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G103-H103)*(G103-H103)"
"0","2012/12/21","12/21/2012 12:00:00 AM","$6.976","0.0239","Natural Logarithm ($6.9765 / $6.8118)","=ln(D104/D103)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G104-H104)*(G104-H104)"
"0","2012/12/28","12/28/2012 12:00:00 AM","$6.902","-0.0107","Natural Logarithm ($6.9020 / $6.9765)","=ln(D105/D104)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G105-H105)*(G105-H105)"
"0","2013/01/04","1/4/2013 12:00:00 AM","$7.271","0.0520","Natural Logarithm ($7.2706 / $6.9020)","=ln(D106/D105)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G106-H106)*(G106-H106)"
"0","2013/01/11","1/11/2013 12:00:00 AM","$7.122","-0.0207","Natural Logarithm ($7.1216 / $7.2706)","=ln(D107/D106)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G107-H107)*(G107-H107)"
"0","2013/01/18","1/18/2013 12:00:00 AM","$7.055","-0.0094","Natural Logarithm ($7.0549 / $7.1216)","=ln(D108/D107)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G108-H108)*(G108-H108)"
"0","2013/01/25","1/25/2013 12:00:00 AM","$6.992","-0.0089","Natural Logarithm ($6.9922 / $7.0549)","=ln(D109/D108)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G109-H109)*(G109-H109)"
"0","2013/02/01","2/1/2013 12:00:00 AM","$7.024","0.0045","Natural Logarithm ($7.0235 / $6.9922)","=ln(D110/D109)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G110-H110)*(G110-H110)"
"0","2013/02/08","2/8/2013 12:00:00 AM","$7.176","0.0215","Natural Logarithm ($7.1765 / $7.0235)","=ln(D111/D110)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G111-H111)*(G111-H111)"
"0","2013/02/15","2/15/2013 12:00:00 AM","$7.110","-0.0093","Natural Logarithm ($7.1098 / $7.1765)","=ln(D112/D111)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G112-H112)*(G112-H112)"
"0","2013/02/22","2/22/2013 12:00:00 AM","$7.055","-0.0078","Natural Logarithm ($7.0549 / $7.1098)","=ln(D113/D112)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G113-H113)*(G113-H113)"
"0","2013/03/01","3/1/2013 12:00:00 AM","$6.969","-0.0123","Natural Logarithm ($6.9686 / $7.0549)","=ln(D114/D113)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G114-H114)*(G114-H114)"
"0","2013/03/08","3/8/2013 12:00:00 AM","$7.047","0.0112","Natural Logarithm ($7.0471 / $6.9686)","=ln(D115/D114)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G115-H115)*(G115-H115)"
"0","2013/03/15","3/15/2013 12:00:00 AM","$7.118","0.0100","Natural Logarithm ($7.1176 / $7.0471)","=ln(D116/D115)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G116-H116)*(G116-H116)"
"0","2013/03/22","3/22/2013 12:00:00 AM","$7.227","0.0153","Natural Logarithm ($7.2275 / $7.1176)","=ln(D117/D116)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G117-H117)*(G117-H117)"
"0","2013/04/05","4/5/2013 12:00:00 AM","$7.294","0.0092","Natural Logarithm ($7.2941 / $7.2275)","=ln(D118/D117)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G118-H118)*(G118-H118)"
"0","2013/04/12","4/12/2013 12:00:00 AM","$7.557","0.0354","Natural Logarithm ($7.5569 / $7.2941)","=ln(D119/D118)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G119-H119)*(G119-H119)"
"0","2013/04/19","4/19/2013 12:00:00 AM","$7.549","-0.0010","Natural Logarithm ($7.5490 / $7.5569)","=ln(D120/D119)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G120-H120)*(G120-H120)"
"0","2013/04/26","4/26/2013 12:00:00 AM","$7.569","0.0026","Natural Logarithm ($7.5686 / $7.5490)","=ln(D121/D120)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G121-H121)*(G121-H121)"
